jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,rbversion,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,obj_id
2458360.7196065,2,606219601215,19.898000717163086,/ztf/archive/sci/2018/0830/219595/ztf_20180830219595_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.06219601215015e+17,t,1.0,606.0,12.0,634.0,2000.1300048828125,2553.219970703125,253.1301025,23.3835215,19.239900588989258,0.13947199285030365,1.5462299585342407,19.305999755859375,0.2037000060081482,2.2241499423980713,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.21277500689029694,0.06608899682760239,2.7699999809265137,0.9950000047683716,527.281005859375,0.5920199751853943,1.0078200101852417,0.8600000143051147,0.7919999957084656,0.31046900153160095,0.28592100739479065,1.085860013961792,3.0,0.0,0.6533330082893372,1.0,19.536300659179688,0.3222000002861023,253.1295058,23.3838201,11.6929,ZTF18ablqqqp
2458360.7345949,2,606234591215,20.041900634765625,/ztf/archive/sci/2018/0830/234583/ztf_20180830234583_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.06234591215015e+17,t,4.0,606.0,12.0,634.0,2001.06005859375,2544.1201171875,253.1301338,23.3834757,19.19260025024414,0.15168499946594238,1.3808599710464478,19.327499389648438,0.21140000224113464,2.3852100372314453,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.2868089973926544,0.13493399322032928,2.4800000190734863,0.9819999933242798,536.385009765625,0.714398980140686,0.9677249789237976,0.7490000128746033,0.6019999980926514,0.3020159900188446,0.24274200201034546,1.244189977645874,5.0,0.0,0.6433330178260803,0.9716200232505798,19.08009910583496,0.21580000221729279,253.1295058,23.3838201,15.8058,ZTF18ablqqqp
2458360.766169,2,606266161215,19.721599578857422,/ztf/archive/sci/2018/0830/266157/ztf_20180830266157_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18ablqqqp
2458361.6371181,2,607137111215,20.28849983215332,/ztf/archive/sci/2018/0831/137106/ztf_20180831137106_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.07137111215015e+17,t,7.0,607.0,12.0,634.0,1994.739990234375,2584.85009765625,253.1301061,23.3835188,19.122100830078125,0.08894500136375427,2.10794997215271,19.06410026550293,0.12919999659061432,2.2292799949645996,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.49938300251960754,-0.0580269992351532,2.5199999809265137,0.9990000128746033,495.6510009765625,1.224410057067871,0.9852139949798584,0.6869999766349792,0.6399999856948853,0.27261900901794434,0.2539680004119873,1.0734399557113647,3.0,0.0,0.7900000214576721,1.0,19.161300659179688,0.18019999563694,253.1295058,23.3838201,20.7663,ZTF18ablqqqp
2458361.6507176,1,607150711215,20.7362003326416,/ztf/archive/sci/2018/0831/150706/ztf_20180831150706_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.07150711215015e+17,t,102.0,607.0,12.0,634.0,1996.3299560546875,2579.2900390625,253.1301472,23.3835122,19.419700622558594,0.13898299634456635,2.3225200176239014,19.342100143432617,0.10440000146627426,2.1499500274658203,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.4902060031890869,-0.07760900259017944,2.569999933242798,0.9800000190734863,501.2099914550781,1.394129991531372,1.0431400537490845,0.8939999938011169,0.7609999775886536,0.3478600084781647,0.29610899090766907,1.1747699975967407,2.0,0.0,0.42333298921585083,0.9999920129776001,19.366600036621094,0.13519999384880066,253.1297243,23.3839796,19.6665,ZTF18ablqqqp
2458361.6851852,1,607185181215,20.792800903320312,/ztf/archive/sci/2018/0831/185174/ztf_20180831185174_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.07185181215015e+17,t,94.0,607.0,12.0,634.0,2000.47998046875,2558.77001953125,253.1300967,23.3835305,19.46540069580078,0.12258400022983551,3.058690071105957,19.527700424194336,0.11869999766349792,2.0052199363708496,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,-0.17088200151920319,0.06227099895477295,2.9600000381469727,0.9769999980926514,521.72900390625,1.2651000022888184,0.893684983253479,0.7730000019073486,0.7049999833106995,0.26114898920059204,0.23817600309848785,1.0964499711990356,1.0,0.0,0.4733330011367798,1.0,19.56410026550293,0.15569999814033508,253.1297243,23.3839796,20.4636,ZTF18ablqqqp
2458361.6928125,1,607192811215,20.860700607299805,/ztf/archive/sci/2018/0831/192801/ztf_20180831192801_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.071928112150152e+17,t,130.0,607.0,12.0,634.0,2000.739990234375,2559.14990234375,253.1301485,23.3834657,19.4375,0.10206300020217896,1.1251499652862549,19.294300079345703,0.09549999982118607,2.2881200313568115,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.3400680124759674,-0.1432349979877472,2.200000047683716,0.9789999723434448,521.3510131835938,1.5664299726486206,1.1423100233078003,0.8140000104904175,0.7549999952316284,0.3700000047683716,0.3431819975376129,1.0781500339508057,2.0,0.0,0.4399999976158142,1.0,19.204200744628906,0.11140000075101852,253.1297243,23.3839796,22.6932,ZTF18ablqqqp
2458361.7566551,2,607256651215,20.128700256347656,/ztf/archive/sci/2018/0831/256644/ztf_20180831256644_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.07256651215015e+17,t,11.0,607.0,12.0,634.0,1997.739990234375,2527.47998046875,253.1300917,23.3835061,19.115400314331055,0.10850100219249725,2.701319932937622,19.311500549316406,0.20469999313354492,2.2154200077056885,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.3365269899368286,0.19606700539588928,2.1500000953674316,0.9869999885559082,553.0170288085938,0.8171560168266296,1.0493899583816528,0.652999997138977,0.6299999952316284,0.30372101068496704,0.2930229902267456,1.0365099906921387,5.0,0.0,0.699999988079071,1.0,19.18429946899414,0.23330000042915344,253.1295058,23.3838201,15.8685,ZTF18ablqqqp
2458362.6529514,2,608152951215,20.580400466918945,/ztf/archive/sci/2018/0901/152940/ztf_20180901152940_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,6.08152951215015e+17,t,6.0,608.0,12.0,634.0,1996.8299560546875,2573.72998046875,253.1301067,23.383494,19.206899642944336,0.08919399976730347,2.2006800174713135,19.240400314331055,0.11659999936819077,2.2762999534606934,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,-0.11268399655818939,0.03349800035357475,2.1500000953674316,0.9980000257492065,506.7699890136719,1.3399699926376343,1.1653599739074707,0.7440000176429749,0.6890000104904175,0.3460470139980316,0.32046499848365784,1.0798300504684448,2.0,0.0,0.8066669702529907,0.9952470064163208,19.23859977722168,0.14800000190734863,253.1295058,23.3838201,21.0228,ZTF18ablqqqp
2458362.6906944,1,608190691215,20.616100311279297,/ztf/archive/sci/2018/0901/190683/ztf_20180901190683_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,6.08190691215015e+17,t,52.0,608.0,12.0,634.0,1998.239990234375,2558.969970703125,253.1301538,23.3834728,19.5049991607666,0.1217460036277771,1.5022599697113037,19.49920082092285,0.125,2.2781999111175537,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.18367299437522888,-0.005810000002384186,3.130000114440918,0.9679999947547913,521.5269775390625,1.1169300079345703,0.9175580143928528,0.8889999985694885,0.746999979019165,0.28402599692344666,0.23865799605846405,1.1900899410247803,1.0,0.0,0.43333300948143005,1.0,19.437700271606445,0.1500999927520752,253.1297243,23.3839796,19.1036,ZTF18ablqqqp
2458364.6338194,2,610133811215,19.97949981689453,/ztf/archive/sci/2018/0903/133808/ztf_20180903133808_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.10133811215015e+17,t,14.0,610.0,12.0,634.0,1993.280029296875,2581.4599609375,253.130154,23.3834709,19.305400848388672,0.13342399895191193,1.2560900449752808,18.96109962463379,0.125,2.4489099979400635,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,-0.018324999138712883,-0.3443390130996704,3.9700000286102295,0.9670000076293945,499.0369873046875,1.0184400081634521,0.7809500098228455,1.4290000200271606,1.2860000133514404,0.3599500060081482,0.3239290118217468,1.111199975013733,1.0,0.0,0.34333300590515137,1.0,18.917999267578125,0.15320000052452087,253.1295058,23.3838201,12.9894,ZTF18ablqqqp
2458364.6618171,2,610161811215,20.672199249267578,/ztf/archive/sci/2018/0903/161806/ztf_20180903161806_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.10161811215015e+17,t,2.0,610.0,12.0,634.0,1994.06005859375,2562.550048828125,253.1301013,23.3835314,19.274900436401367,0.09595700353384018,3.366420030593872,19.292800903320312,0.11460000276565552,2.19638991355896,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.1696549952030182,0.01792299933731556,1.9600000381469727,0.9810000061988831,517.9500122070312,1.3794100284576416,1.2641099691390991,0.6890000104904175,0.6650000214576721,0.3515309989452362,0.3392859995365143,1.0360900163650513,2.0,0.0,0.7833330035209656,1.0,19.380800247192383,0.1573999971151352,253.1295058,23.3838201,17.1101,ZTF18ablqqqp
2458364.6727546,2,610172751215,20.686199188232422,/ztf/archive/sci/2018/0903/172743/ztf_20180903172743_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.10172751215015e+17,t,10.0,610.0,12.0,634.0,1997.050048828125,2562.06005859375,253.1301282,23.3835096,19.299400329589844,0.11325599998235703,1.2704399824142456,19.316099166870117,0.1168999969959259,2.318389892578125,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.09033499658107758,0.016707999631762505,2.009999990463257,0.9940000176429749,518.4359741210938,1.3700499534606934,1.2199100255966187,0.765999972820282,0.6660000085830688,0.3810949921607971,0.33134299516677856,1.150149941444397,3.0,0.0,0.7033330202102661,1.0,19.419700622558594,0.16290000081062317,253.1295058,23.3838201,18.4844,ZTF18ablqqqp
2458364.7057407,1,610205741215,20.844600677490234,/ztf/archive/sci/2018/0903/205729/ztf_20180903205729_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.102057412150152e+17,t,107.0,610.0,12.0,634.0,1998.52001953125,2546.219970703125,253.1300471,23.3835113,19.63520050048828,0.1370140016078949,1.955739974975586,19.478599548339844,0.10729999840259552,1.9772000312805176,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,-0.2410839945077896,-0.15655800700187683,2.319999933242798,0.9359999895095825,534.2760009765625,1.3660099506378174,1.1596100330352783,0.8289999961853027,0.8119999766349792,0.35732799768447876,0.3499999940395355,1.0209399461746216,5.0,0.0,0.4266670048236847,0.9758179783821106,19.44610023498535,0.13189999759197235,253.1297243,23.3839796,18.3127,ZTF18ablqqqp
2458364.7146875,1,610214681215,20.793699264526367,/ztf/archive/sci/2018/0903/214676/ztf_20180903214676_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.10214681215015e+17,t,88.0,610.0,12.0,634.0,1998.3599853515625,2545.010009765625,253.1300636,23.3834879,19.8257999420166,0.15410299599170685,1.4283299446105957,19.720800399780273,0.13650000095367432,2.06889009475708,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.08657900243997574,-0.10499999672174454,3.0899999141693115,0.9440000057220459,535.489013671875,1.072890043258667,0.8894330263137817,0.9340000152587891,0.8220000267028809,0.3022649884223938,0.26601898670196533,1.1362500190734863,1.0,0.0,0.3799999952316284,1.0,19.655399322509766,0.16329999268054962,253.1297243,23.3839796,14.7024,ZTF18ablqqqp
2458364.7360185,1,610236011215,20.75659942626953,/ztf/archive/sci/2018/0903/236007/ztf_20180903236007_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.10236011215015e+17,t,77.0,610.0,12.0,634.0,1998.9100341796875,2533.159912109375,253.1300688,23.3835061,19.682600021362305,0.1432429999113083,0.770645022392273,19.741300582885742,0.1476999968290329,2.0047500133514404,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.16493000090122223,0.05870699882507324,3.3399999141693115,0.9649999737739563,547.3380126953125,1.0152599811553955,0.8005399703979492,0.8629999756813049,0.7549999952316284,0.25838300585746765,0.22604799270629883,1.143049955368042,0.0,0.0,0.4566670060157776,1.0,19.644899368286133,0.17159999907016754,253.1297243,23.3839796,16.596,ZTF18ablqqqp
2458365.6329282,2,611132921215,20.426700592041016,/ztf/archive/sci/2018/0904/132917/ztf_20180904132917_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.11132921215015e+17,1,28.0,611.0,12.0,634.0,1994.1700439453125,2581.050048828125,253.1301392,23.383483,19.3700008392334,0.160971999168396,1.4361000061035156,19.327199935913086,0.164000004529953,2.3879899978637695,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.9396929740905762,-0.04275599867105484,2.7100000381469727,0.9980000257492065,499.4540100097656,1.0995299816131592,0.8094959855079651,0.6470000147819519,0.4970000088214874,0.23874500393867493,0.18339499831199646,1.3018100261688232,6.0,0.0,0.4533329904079437,0.964335024356842,19.503000259399414,0.2459000051021576,253.1295058,23.3838201,14.9499,ZTF18ablqqqp
2458365.6516898,2,611151681215,20.748899459838867,/ztf/archive/sci/2018/0904/151678/ztf_20180904151678_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,6.11151681215015e+17,1,30.0,611.0,12.0,634.0,1995.030029296875,2570.22998046875,253.1301414,23.3835061,19.38920021057129,0.11396600306034088,1.6961499452590942,19.351299285888672,0.12030000239610672,2.3579699993133545,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.2671329975128174,-0.03788800165057182,1.9500000476837158,0.9789999723434448,510.27398681640625,1.3976000547409058,1.1909699440002441,0.6909999847412109,0.621999979019165,0.3543590009212494,0.31897398829460144,1.1109299659729004,2.0,0.0,0.6499999761581421,1.0,19.366899490356445,0.15469999611377716,253.1295058,23.3838201,16.5927,ZTF18ablqqqp
2458364.6338194,2,610133811215,19.97949981689453,/ztf/archive/sci/2018/0903/133808/ztf_20180903133808_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.10133811215015e+17,1,14.0,610.0,12.0,634.0,1993.280029296875,2581.4599609375,253.130154,23.3834709,19.305400848388672,0.13342399895191193,1.2560900449752808,18.96109962463379,0.125,2.4489099979400635,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,-0.018324999138712883,-0.3443390130996704,3.9700000286102295,0.9670000076293945,499.0369873046875,1.0184400081634521,0.7809500098228455,1.4290000200271606,1.2860000133514404,0.3599500060081482,0.3239290118217468,1.111199975013733,1.0,0.0,0.34333300590515137,1.0,18.917999267578125,0.15320000052452087,253.1295058,23.3838201,12.9894,ZTF18ablqqqp
2458343.6643056,2,589164301215,20.665599822998047,/ztf/archive/sci/2018/0813/164271/ztf_20180813164271_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,5.89164301215015e+17,1,14.0,589.0,12.0,634.0,1994.1300048828125,2753.7099609375,253.1301262,23.3834998,19.13290023803711,0.0976480022072792,2.29052996635437,19.142200469970703,0.1054999977350235,2.3231699466705322,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.21810400485992432,0.009344000369310379,2.0399999618530273,0.9829999804496765,326.7860107421875,1.5233700275421143,1.1556299924850464,0.6710000038146973,0.6179999709129333,0.32892200350761414,0.3029409945011139,1.0857599973678589,3.0,0.0,0.7366669774055481,0.999131977558136,19.162200927734375,0.13619999587535858,253.1295058,23.3838201,20.9537,ZTF18ablqqqp
2458364.6618171,2,610161811215,20.672199249267578,/ztf/archive/sci/2018/0903/161806/ztf_20180903161806_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.10161811215015e+17,1,2.0,610.0,12.0,634.0,1994.06005859375,2562.550048828125,253.1301013,23.3835314,19.274900436401367,0.09595700353384018,3.366420030593872,19.292800903320312,0.11460000276565552,2.19638991355896,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.1696549952030182,0.01792299933731556,1.9600000381469727,0.9810000061988831,517.9500122070312,1.3794100284576416,1.2641099691390991,0.6890000104904175,0.6650000214576721,0.3515309989452362,0.3392859995365143,1.0360900163650513,2.0,0.0,0.7833330035209656,1.0,19.380800247192383,0.1573999971151352,253.1295058,23.3838201,17.1101,ZTF18ablqqqp
2458365.6531713,2,611153171215,20.709199905395508,/ztf/archive/sci/2018/0904/153090/ztf_20180904153090_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.11153171215015e+17,1,36.0,611.0,12.0,634.0,1995.6300048828125,2569.780029296875,253.1301259,23.3834964,19.29170036315918,0.10891199856996536,3.304219961166382,19.097700119018555,0.09780000150203705,2.335510015487671,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.2688260078430176,-0.19399699568748474,2.0799999237060547,0.9850000143051147,510.7200012207031,1.6114599704742432,1.1321099996566772,0.777999997138977,0.7350000143051147,0.3740380108356476,0.3533650040626526,1.058500051498413,3.0,0.0,0.6333330273628235,0.9871249794960022,19.125600814819336,0.12700000405311584,253.1295058,23.3838201,21.785,ZTF18ablqqqp
2458362.6529514,2,608152951215,20.580400466918945,/ztf/archive/sci/2018/0901/152940/ztf_20180901152940_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,6.08152951215015e+17,1,6.0,608.0,12.0,634.0,1996.8299560546875,2573.72998046875,253.1301067,23.383494,19.206899642944336,0.08919399976730347,2.2006800174713135,19.240400314331055,0.11659999936819077,2.2762999534606934,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,-0.11268399655818939,0.03349800035357475,2.1500000953674316,0.9980000257492065,506.7699890136719,1.3399699926376343,1.1653599739074707,0.7440000176429749,0.6890000104904175,0.3460470139980316,0.32046499848365784,1.0798300504684448,2.0,0.0,0.8066669702529907,0.9952470064163208,19.23859977722168,0.14800000190734863,253.1295058,23.3838201,21.0228,ZTF18ablqqqp
2458364.6727546,2,610172751215,20.686199188232422,/ztf/archive/sci/2018/0903/172743/ztf_20180903172743_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.10172751215015e+17,1,10.0,610.0,12.0,634.0,1997.050048828125,2562.06005859375,253.1301282,23.3835096,19.299400329589844,0.11325599998235703,1.2704399824142456,19.316099166870117,0.1168999969959259,2.318389892578125,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.09033499658107758,0.016707999631762505,2.009999990463257,0.9940000176429749,518.4359741210938,1.3700499534606934,1.2199100255966187,0.765999972820282,0.6660000085830688,0.3810949921607971,0.33134299516677856,1.150149941444397,3.0,0.0,0.7033330202102661,1.0,19.419700622558594,0.16290000081062317,253.1295058,23.3838201,18.4844,ZTF18ablqqqp
2458364.7057407,1,610205741215,20.844600677490234,/ztf/archive/sci/2018/0903/205729/ztf_20180903205729_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.102057412150152e+17,1,107.0,610.0,12.0,634.0,1998.52001953125,2546.219970703125,253.1300471,23.3835113,19.63520050048828,0.1370140016078949,1.955739974975586,19.478599548339844,0.10729999840259552,1.9772000312805176,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,-0.2410839945077896,-0.15655800700187683,2.319999933242798,0.9359999895095825,534.2760009765625,1.3660099506378174,1.1596100330352783,0.8289999961853027,0.8119999766349792,0.35732799768447876,0.3499999940395355,1.0209399461746216,5.0,0.0,0.4266670048236847,0.9758179783821106,19.44610023498535,0.13189999759197235,253.1297243,23.3839796,18.3127,ZTF18ablqqqp
2458365.6744213,2,611174421215,20.635000228881836,/ztf/archive/sci/2018/0904/174410/ztf_20180904174410_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.11174421215015e+17,1,20.0,611.0,12.0,634.0,1998.800048828125,2561.1201171875,253.130074,23.3835308,19.347200393676758,0.13618800044059753,1.6299699544906616,19.356300354003906,0.13130000233650208,2.129879951477051,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.2390650063753128,0.009103000164031982,1.8300000429153442,0.996999979019165,519.3820190429688,1.2786699533462524,1.2897000312805176,0.6830000281333923,0.5730000138282776,0.3732239902019501,0.3131150007247925,1.1919699907302856,5.0,0.0,0.6166669726371765,0.9272699952125549,19.594200134277344,0.20730000734329224,253.1295058,23.3838201,19.4457,ZTF18ablqqqp
2458365.7142477,1,611214241215,20.72599983215332,/ztf/archive/sci/2018/0904/214248/ztf_20180904214248_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.11214241215015e+17,1,73.0,611.0,12.0,634.0,1996.8800048828125,2543.330078125,253.1300689,23.3834202,19.783300399780273,0.15686500072479248,1.4661699533462524,19.533000946044922,0.12240000069141388,2.272200107574463,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,-0.13654300570487976,-0.250326007604599,3.009999990463257,0.9490000009536743,537.1649780273438,1.1930400133132935,0.9123089909553528,0.9919999837875366,0.8550000190734863,0.3295679986476898,0.2840529978275299,1.160230040550232,2.0,0.0,0.35666701197624207,1.0,19.507400512695312,0.1517000049352646,253.1297243,23.3839796,14.8209,ZTF18ablqqqp
2458364.7146875,1,610214681215,20.793699264526367,/ztf/archive/sci/2018/0903/214676/ztf_20180903214676_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.10214681215015e+17,1,88.0,610.0,12.0,634.0,1998.3599853515625,2545.010009765625,253.1300636,23.3834879,19.8257999420166,0.15410299599170685,1.4283299446105957,19.720800399780273,0.13650000095367432,2.06889009475708,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.08657900243997574,-0.10499999672174454,3.0899999141693115,0.9440000057220459,535.489013671875,1.072890043258667,0.8894330263137817,0.9340000152587891,0.8220000267028809,0.3022649884223938,0.26601898670196533,1.1362500190734863,1.0,0.0,0.3799999952316284,1.0,19.655399322509766,0.16329999268054962,253.1297243,23.3839796,14.7024,ZTF18ablqqqp
2458365.7325347,1,611232531215,20.737499237060547,/ztf/archive/sci/2018/0904/232535/ztf_20180904232535_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.11232531215015e+17,1,86.0,611.0,12.0,634.0,1998.72998046875,2533.97998046875,253.1301152,23.38349,19.770700454711914,0.13789500296115875,1.0109699964523315,19.656700134277344,0.1445000022649765,2.168299913406372,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.41230401396751404,-0.1139649972319603,2.7100000381469727,0.9480000138282776,546.5239868164062,1.0808299779891968,0.947517991065979,0.8539999723434448,0.7860000133514404,0.31512901186943054,0.29003700613975525,1.0865099430084229,1.0,0.0,0.4433329999446869,1.0,19.474000930786133,0.15549999475479126,253.1297243,23.3839796,15.8725,ZTF18ablqqqp
2458365.6329282,2,611132921215,20.426700592041016,/ztf/archive/sci/2018/0904/132917/ztf_20180904132917_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.11132921215015e+17,t,28.0,611.0,12.0,634.0,1994.1700439453125,2581.050048828125,253.1301392,23.383483,19.3700008392334,0.160971999168396,1.4361000061035156,19.327199935913086,0.164000004529953,2.3879899978637695,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.9396929740905762,-0.04275599867105484,2.7100000381469727,0.9980000257492065,499.4540100097656,1.0995299816131592,0.8094959855079651,0.6470000147819519,0.4970000088214874,0.23874500393867493,0.18339499831199646,1.3018100261688232,6.0,0.0,0.4533329904079437,0.964335024356842,19.503000259399414,0.2459000051021576,253.1295058,23.3838201,14.9499,ZTF18ablqqqp
2458365.6516898,2,611151681215,20.748899459838867,/ztf/archive/sci/2018/0904/151678/ztf_20180904151678_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,6.11151681215015e+17,t,30.0,611.0,12.0,634.0,1995.030029296875,2570.22998046875,253.1301414,23.3835061,19.38920021057129,0.11396600306034088,1.6961499452590942,19.351299285888672,0.12030000239610672,2.3579699993133545,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.2671329975128174,-0.03788800165057182,1.9500000476837158,0.9789999723434448,510.27398681640625,1.3976000547409058,1.1909699440002441,0.6909999847412109,0.621999979019165,0.3543590009212494,0.31897398829460144,1.1109299659729004,2.0,0.0,0.6499999761581421,1.0,19.366899490356445,0.15469999611377716,253.1295058,23.3838201,16.5927,ZTF18ablqqqp
2458365.6531713,2,611153171215,20.709199905395508,/ztf/archive/sci/2018/0904/153090/ztf_20180904153090_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.11153171215015e+17,t,36.0,611.0,12.0,634.0,1995.6300048828125,2569.780029296875,253.1301259,23.3834964,19.29170036315918,0.10891199856996536,3.304219961166382,19.097700119018555,0.09780000150203705,2.335510015487671,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.2688260078430176,-0.19399699568748474,2.0799999237060547,0.9850000143051147,510.7200012207031,1.6114599704742432,1.1321099996566772,0.777999997138977,0.7350000143051147,0.3740380108356476,0.3533650040626526,1.058500051498413,3.0,0.0,0.6333330273628235,0.9871249794960022,19.125600814819336,0.12700000405311584,253.1295058,23.3838201,21.785,ZTF18ablqqqp
2458365.6744213,2,611174421215,20.635000228881836,/ztf/archive/sci/2018/0904/174410/ztf_20180904174410_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.11174421215015e+17,t,20.0,611.0,12.0,634.0,1998.800048828125,2561.1201171875,253.130074,23.3835308,19.347200393676758,0.13618800044059753,1.6299699544906616,19.356300354003906,0.13130000233650208,2.129879951477051,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.2390650063753128,0.009103000164031982,1.8300000429153442,0.996999979019165,519.3820190429688,1.2786699533462524,1.2897000312805176,0.6830000281333923,0.5730000138282776,0.3732239902019501,0.3131150007247925,1.1919699907302856,5.0,0.0,0.6166669726371765,0.9272699952125549,19.594200134277344,0.20730000734329224,253.1295058,23.3838201,19.4457,ZTF18ablqqqp
