jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,rbversion,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,obj_id
2458366.6834028,2,612183405215,20.624300003051758,/ztf/archive/sci/2018/0905/183391/ztf_20180905183391_000541_zr_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,6.12183405215015e+17,1,43.0,612.0,52.0,541.0,2588.68994140625,1865.6300048828125,300.0103508,14.942416,19.168100357055664,0.11472199857234955,5.88523006439209,19.03820037841797,0.094200000166893,3.8973100185394287,18.434999465942383,0.017000000923871994,0.2669999897480011,-0.027000000700354576,3.9729700088500977,-0.12992100417613983,2.140000104904175,0.9800000190734863,483.8110046386719,1.5860899686813354,1.2294100522994995,0.8960000276565552,0.8349999785423279,0.4186919927597046,0.39018699526786804,1.0730500221252441,2.0,0.0,0.5799999833106995,1.0,18.884000778198242,0.10350000113248825,300.0114757,14.9425586,9.98581,ZTF18abmqrwk
2458316.8344213,2,562334425215,20.557199478149414,/ztf/archive/sci/2018/0717/334410/ztf_20180717334410_000541_zr_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abmqrwk
2458316.8778125,1,562377815215,20.77050018310547,/ztf/archive/sci/2018/0717/377801/ztf_20180717377801_000541_zg_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abmqrwk
2458320.8579977,2,566357995215,20.9689998626709,/ztf/archive/sci/2018/0721/357986/ztf_20180721357986_000541_zr_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abmqrwk
2458323.7306829,2,569230685215,19.797800064086914,/ztf/archive/sci/2018/0724/230046/ztf_20180724230046_000541_zr_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abmqrwk
2458323.9011343,1,569401135215,19.982099533081055,/ztf/archive/sci/2018/0724/401123/ztf_20180724401123_000541_zg_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abmqrwk
2458326.8361343,2,572336135215,19.42009925842285,/ztf/archive/sci/2018/0727/336123/ztf_20180727336123_000541_zr_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abmqrwk
2458326.9310185,1,572431015215,19.023799896240234,/ztf/archive/sci/2018/0727/431018/ztf_20180727431018_000541_zg_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abmqrwk
2458329.8363657,2,575336365215,19.77199935913086,/ztf/archive/sci/2018/0730/336354/ztf_20180730336354_000541_zr_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abmqrwk
2458332.7353704,1,578235375215,20.91990089416504,/ztf/archive/sci/2018/0802/235370/ztf_20180802235370_000541_zg_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abmqrwk
2458332.8167824,2,578316785215,20.325300216674805,/ztf/archive/sci/2018/0802/316782/ztf_20180802316782_000541_zr_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abmqrwk
2458344.8123264,2,590312325215,20.366600036621094,/ztf/archive/sci/2018/0814/312315/ztf_20180814312315_000541_zr_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,5.90312325215015e+17,1,29.0,590.0,52.0,541.0,2600.010009765625,2171.56005859375,300.0103391,14.9424297,16.270599365234375,0.03545200079679489,118.56900024414062,16.311500549316406,0.011099999770522118,3.9326000213623047,18.434999465942383,0.017000000923871994,0.2669999897480011,-0.027000000700354576,2.5118699073791504,0.040894001722335815,2.3299999237060547,0.9990000128746033,472.489990234375,4.05511999130249,1.1536200046539307,0.7670000195503235,0.7170000076293945,0.32918500900268555,0.3077250123023987,1.0697400569915771,0.0,0.0,0.786666989326477,1.0,16.306499481201172,0.013199999928474426,300.0114757,14.9425586,77.4428,ZTF18abmqrwk
2458351.7111921,2,597211195215,20.19099998474121,/ztf/archive/sci/2018/0821/211192/ztf_20180821211192_000541_zr_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,5.97211195215015e+17,1,25.0,597.0,52.0,541.0,2583.570068359375,1868.010009765625,300.0103192,14.9424334,17.71179962158203,0.059363000094890594,10.904000282287598,17.85770034790039,0.04670000076293945,3.9937000274658203,18.434999465942383,0.017000000923871994,0.2669999897480011,-0.027000000700354576,4.823750019073486,0.14586499333381653,2.25,0.9829999804496765,488.9289855957031,2.3332901000976562,1.154270052909851,0.7049999833106995,0.6589999794960022,0.31333300471305847,0.2928889989852905,1.0698000192642212,3.0,0.0,0.7099999785423279,0.9969859719276428,17.924100875854492,0.06260000169277191,300.0114757,14.9425586,30.9715,ZTF18abmqrwk
