jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,rbversion,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,obj_id
2458368.7763657,2,614276361315,20.48740005493164,/ztf/archive/sci/2018/0907/276319/ztf_20180907276319_000543_zr_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458368.7768171,2,614276810015,20.422300338745117,/ztf/archive/sci/2018/0907/276817/ztf_20180907276817_000542_zr_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458371.6707523,2,617170750015,20.48419952392578,/ztf/archive/sci/2018/0910/170729/ztf_20180910170729_000542_zr_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458371.7494907,1,617249490015,20.78849983215332,/ztf/archive/sci/2018/0910/249444/ztf_20180910249444_000542_zg_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458371.752581,1,617252581315,20.932100296020508,/ztf/archive/sci/2018/0910/252581/ztf_20180910252581_000543_zg_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458371.7958102,2,617295811315,20.589599609375,/ztf/archive/sci/2018/0910/295810/ztf_20180910295810_000543_zr_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458374.6678009,2,620167800015,20.45989990234375,/ztf/archive/sci/2018/0913/167766/ztf_20180913167766_000542_zr_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458374.6682639,2,620168261315,20.516599655151367,/ztf/archive/sci/2018/0913/168252/ztf_20180913168252_000543_zr_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458617.9838657,2,863483860015,20.560400009155273,/ztf/archive/sci/2019/0514/483843/ztf_20190514483843_000542_zr_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t15_f5_c3,,,,863.0,0.0,542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.033100128173828,1.3776400464848848e-06,0.014550399966537952,0.07008299976587296,4.4720800360664725e-06,ZTF18abccmiq
2458628.9027662,2,874402760015,19.85070037841797,/ztf/archive/sci/2019/0525/402766/ztf_20190525402766_000542_zr_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,,,,874.0,0.0,542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.98040008544922,1.7924400026458898e-06,0.01654529944062233,0.0696272999048233,5.809779850096675e-06,ZTF18abccmiq
