jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,rbversion,nid,rcid,field,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,candid,isdiffpos,tblid,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,obj_id
2459017.7206944,1,1263220690215,20.5398006439209,/ztf/archive/sci/2020/0617/220683/ztf_20200617220683_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1263.0,2.0,754.0,26.241100311279297,1.9981900550192222e-05,0.029479699209332466,-0.06298550218343735,2.905590008595027e-05,1.263220690215015e+18,t,1.0,1569.6800537109375,469.5660095214844,179.4292697,44.6755917,18.35110092163086,0.07164599746465683,7.2460198402404785,18.244800567626953,0.05090000107884407,1.1322699785232544,17.917999267578125,0.0729999989271164,6.744999885559082,0.42500001192092896,0.04115099832415581,-0.10625900328159332,2.75,1.0,469.5660095214844,2.2950100898742676,0.9876319766044617,0.8650000095367432,0.8489999771118164,0.31454500555992126,0.3087269961833954,1.0188499689102173,0.0,0.0,0.9542859792709351,1.0,18.235300064086914,0.0617000013589859,179.4288301,44.675531,20.8942,ZTF18aayyqia
2459017.7413542,2,1263241350215,20.496299743652344,/ztf/archive/sci/2020/0617/241354/ztf_20200617241354_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1263.0,2.0,754.0,26.17889976501465,3.1178398785414174e-05,0.0362464003264904,0.10874900221824646,4.466230166144669e-05,1.263241350215015e+18,t,1.0,1545.5999755859375,461.6719970703125,179.4292901,44.6755725,18.3218994140625,0.07994700223207474,6.746469974517822,18.33970069885254,0.06620000302791595,1.16812002658844,17.117000579833984,0.06700000166893005,6.4029998779296875,0.4519999921321869,0.19221900403499603,0.017798999324440956,2.200000047683716,0.996999979019165,461.6719970703125,2.1565799713134766,1.1168999671936035,0.7049999833106995,0.6620000004768372,0.32045501470565796,0.30090901255607605,1.0649499893188477,3.0,0.0,0.9599999785423279,0.995602011680603,18.327199935913086,0.07909999787807465,179.4288299,44.6755434,12.1282,ZTF18aayyqia
2459020.7038889,1,1266203880215,20.532100677490234,/ztf/archive/sci/2020/0620/203889/ztf_20200620203889_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1266.0,2.0,754.0,26.219499588012695,3.0359200536622666e-05,0.036173101514577866,-0.06412529945373535,4.384580097394064e-05,1.266203880215015e+18,1,2.0,1564.9000244140625,501.10198974609375,179.429283,44.6755679,18.535499572753906,0.08104799687862396,1.6142100095748901,18.493999481201172,0.06560000032186508,1.1525499820709229,17.917999267578125,0.0729999989271164,6.744999885559082,0.42500001192092896,-0.09791500121355057,-0.041544001549482346,2.109999895095825,0.9829999804496765,501.10198974609375,2.0381200313568115,1.241189956665039,0.7630000114440918,0.656000018119812,0.361611008644104,0.3109000027179718,1.1631100177764893,2.0,0.0,0.9571430087089539,0.9951919913291931,18.48110008239746,0.07959999889135361,179.4288301,44.675531,16.3493,ZTF18aayyqia
2459020.7038889,1,1266203880215,20.532100677490234,/ztf/archive/sci/2020/0620/203889/ztf_20200620203889_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1266.0,2.0,754.0,26.219499588012695,3.0359200536622666e-05,0.036173101514577866,-0.06412529945373535,4.384580097394064e-05,1.266203880215015e+18,t,2.0,1564.9000244140625,501.10198974609375,179.429283,44.6755679,18.535499572753906,0.08104799687862396,1.6142100095748901,18.493999481201172,0.06560000032186508,1.1525499820709229,17.917999267578125,0.0729999989271164,6.744999885559082,0.42500001192092896,-0.09791500121355057,-0.041544001549482346,2.109999895095825,0.9829999804496765,501.10198974609375,2.0381200313568115,1.241189956665039,0.7630000114440918,0.656000018119812,0.361611008644104,0.3109000027179718,1.1631100177764893,2.0,0.0,0.9571430087089539,0.9951919913291931,18.48110008239746,0.07959999889135361,179.4288301,44.675531,16.3493,ZTF18aayyqia
2459020.7439468,2,1266243940215,20.32110023498535,/ztf/archive/sci/2020/0620/243947/ztf_20200620243947_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1266.0,2.0,754.0,26.10300064086914,1.8733300748863257e-05,0.02793389931321144,0.10314500331878662,2.68180992861744e-05,1.266243940215015e+18,t,2.0,1556.3499755859375,482.0400085449219,179.4292297,44.6755809,18.42799949645996,0.07272300124168396,3.0528600215911865,18.561500549316406,0.09189999848604202,1.0183199644088745,17.117000579833984,0.06700000166893005,6.4029998779296875,0.4519999921321869,-0.06533700227737427,0.13353100419044495,2.1500000953674316,0.9829999804496765,482.0400085449219,1.7595900297164917,1.1380800008773804,0.6510000228881836,0.6299999952316284,0.3027909994125366,0.2930229902267456,1.033329963684082,2.0,0.0,0.9628570079803467,0.9973769783973694,18.63010025024414,0.11959999799728394,179.4288299,44.6755434,9.18415,ZTF18aayyqia
2459023.7238542,1,1269223850215,20.52050018310547,/ztf/archive/sci/2020/0623/223854/ztf_20200623223854_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1269.0,2.0,754.0,26.2012996673584,2.0555600713123567e-05,0.029618799686431885,-0.0534420982003212,2.9746099244221114e-05,1.269223850215015e+18,t,1.0,1552.2900390625,478.656005859375,179.4292612,44.6755605,18.729299545288086,0.09166699647903442,3.729840040206909,18.72450065612793,0.08470000326633453,1.0946799516677856,17.917999267578125,0.0729999989271164,6.744999885559082,0.42500001192092896,0.05274900048971176,-0.004844999872148037,1.9199999570846558,0.9890000224113464,478.656005859375,1.7960000038146973,1.295740008354187,0.6710000038146973,0.6449999809265137,0.34947898983955383,0.3359380066394806,1.040310025215149,3.0,0.0,0.9628570079803467,0.9985859990119934,18.775299072265625,0.1096000000834465,179.4288301,44.675531,16.7211,ZTF18aayyqia
2459026.6986806,2,1272198680215,20.27989959716797,/ztf/archive/sci/2020/0626/198669/ztf_20200626198669_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1272.0,2.0,754.0,26.195600509643555,3.0867999157635495e-05,0.03597069904208183,0.11143899708986282,4.4375701691024005e-05,1.272198680215015e+18,1,2.0,1542.6500244140625,482.6940002441406,179.4292468,44.6755878,18.697599411010742,0.08656500279903412,2.9434800148010254,18.568899154663086,0.09529999643564224,1.065209984779358,17.117000579833984,0.06700000166893005,6.4029998779296875,0.4519999921321869,-0.17662900686264038,-0.12870800495147705,2.490000009536743,1.0,482.6940002441406,1.7109999656677246,0.9648950099945068,0.7250000238418579,0.6510000228881836,0.29116499423980713,0.2614459991455078,1.113669991493225,2.0,0.0,0.945713996887207,1.0,18.583799362182617,0.11900000274181366,179.4288299,44.6755434,7.89744,ZTF18aayyqia
2459026.6986806,2,1272198680215,20.27989959716797,/ztf/archive/sci/2020/0626/198669/ztf_20200626198669_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1272.0,2.0,754.0,26.195600509643555,3.0867999157635495e-05,0.03597069904208183,0.11143899708986282,4.4375701691024005e-05,1.272198680215015e+18,t,2.0,1542.6500244140625,482.6940002441406,179.4292468,44.6755878,18.697599411010742,0.08656500279903412,2.9434800148010254,18.568899154663086,0.09529999643564224,1.065209984779358,17.117000579833984,0.06700000166893005,6.4029998779296875,0.4519999921321869,-0.17662900686264038,-0.12870800495147705,2.490000009536743,1.0,482.6940002441406,1.7109999656677246,0.9648950099945068,0.7250000238418579,0.6510000228881836,0.29116499423980713,0.2614459991455078,1.113669991493225,2.0,0.0,0.945713996887207,1.0,18.583799362182617,0.11900000274181366,179.4288299,44.6755434,7.89744,ZTF18aayyqia
2459026.7205324,1,1272220530215,19.90530014038086,/ztf/archive/sci/2020/0626/220521/ztf_20200626220521_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1272.0,2.0,754.0,26.0718994140625,3.4789900382747874e-05,0.038293398916721344,-0.027391599491238594,5.47991985513363e-05,1.272220530215015e+18,t,6.0,1564.31005859375,474.5830078125,179.4292684,44.6755957,19.166900634765625,0.13731299340724945,1.725000023841858,19.407400131225586,0.2425999939441681,1.131659984588623,17.917999267578125,0.0729999989271164,6.744999885559082,0.42500001192092896,1.7099299430847168,0.2405419945716858,2.1500000953674316,0.9700000286102295,474.5830078125,0.49786901473999023,1.2348099946975708,0.7139999866485596,0.6589999794960022,0.3320930004119873,0.3065119981765747,1.0834599733352661,3.0,0.0,0.9714289903640747,1.0,19.214000701904297,0.257099986076355,179.4288301,44.675531,9.95779,ZTF18aayyqia
2459029.7282523,2,1275228250215,19.287799835205078,/ztf/archive/sci/2020/0629/228252/ztf_20200629228252_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1275.0,2.0,754.0,26.091999053955078,4.049560084240511e-05,0.041061799973249435,0.11610499769449234,5.8778499806066975e-05,1.275228250215015e+18,t,4.0,1551.0699462890625,475.385986328125,179.4292314,44.6756695,18.72800064086914,0.15143699944019318,0.5958849787712097,18.667200088500977,0.14650000631809235,1.1096500158309937,17.117000579833984,0.06700000166893005,6.4029998779296875,0.4519999921321869,-0.6838719844818115,-0.060763001441955566,3.609999895095825,0.6340000033378601,475.385986328125,0.620618999004364,1.1029000282287598,1.5010000467300415,1.3070000410079956,0.41578900814056396,0.36204999685287476,1.1484299898147583,0.0,0.0,0.6042860150337219,1.0,18.661399841308594,0.1835000067949295,179.4288299,44.6755434,8.13349,ZTF18aayyqia
2459029.7434491,1,1275243440215,19.179100036621094,/ztf/archive/sci/2020/0629/243438/ztf_20200629243438_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1275.0,2.0,754.0,26.14900016784668,7.979320071171969e-05,0.04246269911527634,0.01231279969215393,0.0001764290063874796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2459032.7013079,1,1278201300215,19.534799575805664,/ztf/archive/sci/2020/0702/201308/ztf_20200702201308_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1278.0,2.0,754.0,26.197900772094727,4.707850166596472e-05,0.04194619879126549,-0.03511879965662956,8.554659871151671e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
