jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,rbversion,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,obj_id
2458440.056331,2,685556335715,19.78730010986328,/ztf/archive/sci/2018/1117/556331/ztf_20181117556331_000521_zr_c15_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,6.85556335715015e+17,t,2.0,685,57,521,284.64300537109375,544.72802734375,156.6289387,15.3408643,17.0625,0.04679400101304054,25.367599487304688,17.092599868774414,0.0364999994635582,2.6338400840759277,19.322999954223633,0.09000000357627869,6.216000080108643,0.3050000071525574,0.27773401141166687,0.03012700006365776,2.0899999141693115,0.9869999885559082,284.64300537109375,2.6946499347686768,1.1318199634552002,0.6570000052452087,0.6179999709129333,0.3143540024757385,0.2956939935684204,1.0631099939346313,1.0,0.0,0.7833330035209656,1.0,17.12220001220703,0.04740000143647194,156.6296994,15.3407605,58.6436,t12_f5_c3,25.956499099731445,1.4614700376114342e-05,0.028673699125647545,0.09757480025291443,1.9935800082748756e-05,ZTF18accwjiu
2458442.9162153,2,688416215715,19.271699905395508,/ztf/archive/sci/2018/1120/416169/ztf_20181120416169_000521_zr_c15_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,6.88416215715015e+17,t,7.0,688,57,521,249.16400146484375,520.5960083007812,156.6289388,15.3408684,17.013099670410156,0.04377000033855438,12.516599655151367,17.052600860595703,0.05260000005364418,2.633820056915283,19.322999954223633,0.09000000357627869,6.216000080108643,0.3050000071525574,-2.422260046005249,0.03946299850940704,2.1500000953674316,0.9919999837875366,249.16400146484375,2.219059944152832,1.144070029258728,0.7300000190734863,0.6819999814033508,0.3395349979400635,0.31720900535583496,1.0703799724578857,1.0,0.0,0.7633330225944519,1.0,17.00790023803711,0.06440000236034393,156.6296994,15.3407605,46.1803,t12_f5_c3,25.84910011291504,2.298700019309763e-05,0.036914099007844925,0.09683609753847122,3.08974995277822e-05,ZTF18accwjiu
2458439.0547569,2,684554751515,20.11520004272461,/ztf/archive/sci/2018/1116/554699/ztf_20181116554699_000572_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,6.84554751515015e+17,t,43.0,684,15,572,1890.3599853515625,2585.4599609375,156.6289395,15.3408645,17.045700073242188,0.041370999068021774,64.89679718017578,17.04599952697754,0.02710000053048134,2.41444993019104,19.434999465942383,0.1289999932050705,6.565000057220459,0.824999988079071,0.62779301404953,0.0002969999914057553,1.8700000047683716,1.0,495.0400085449219,3.0691699981689453,1.249169945716858,0.6650000214576721,0.6380000114440918,0.3556149899959564,0.34117600321769714,1.0423200130462646,0.0,0.0,0.7566670179367065,1.0,17.032499313354492,0.03370000049471855,156.6296058,15.3406459,71.6545,t12_f5_c3,26.143699645996094,1.3933000445831567e-05,0.02718989923596382,0.09922049939632416,1.8744400222203694e-05,ZTF18accwjiu
2458440.0554167,2,685555411515,20.047300338745117,/ztf/archive/sci/2018/1117/555417/ztf_20181117555417_000572_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,685,15,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t12_f5_c3,25.928800582885742,1.7881999156088568e-05,0.030766399577260017,0.09478270262479782,2.4258100893348455e-05,ZTF18accwjiu
2458442.9137153,2,688413711515,19.243900299072266,/ztf/archive/sci/2018/1120/413715/ztf_20181120413715_000572_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,6.88413711515015e+17,t,14.0,688,15,572,1849.949951171875,2558.830078125,156.6289484,15.3408616,16.999799728393555,0.034988999366760254,3.476759910583496,17.01650047302246,0.054099999368190765,2.380280017852783,19.434999465942383,0.1289999932050705,6.565000057220459,0.824999988079071,0.34819498658180237,0.016652999445796013,1.8700000047683716,0.984000027179718,521.6719970703125,2.2273499965667725,1.2663999795913696,0.6830000281333923,0.6439999938011169,0.36524099111557007,0.3443849980831146,1.0605599880218506,1.0,0.0,0.8033329844474792,1.0,17.092500686645508,0.0738999992609024,156.6296058,15.3406459,42.1006,t12_f5_c3,25.84980010986328,2.286080052726902e-05,0.034970298409461975,0.10540299862623215,3.081520117120817e-05,ZTF18accwjiu
2458447.9817477,2,693481741515,19.547399520874023,/ztf/archive/sci/2018/1125/481748/ztf_20181125481748_000572_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,6.93481741515015e+17,1,36.0,693,15,572,1878.3699951171875,2581.830078125,156.6289522,15.3408627,17.163799285888672,0.04837900027632713,9.144729614257812,17.078899383544922,0.03779999911785126,2.370500087738037,19.434999465942383,0.1289999932050705,6.565000057220459,0.824999988079071,-0.4601399898529053,-0.08486700057983398,2.569999933242798,0.984000027179718,498.6709899902344,2.4684998989105225,1.0800700187683105,0.9139999747276306,0.8769999742507935,0.3556419909000397,0.34124499559402466,1.0421899557113647,0.0,0.0,0.7099999785423279,1.0,17.03350067138672,0.04600000008940697,156.6296058,15.3406459,48.3764,t12_f5_c3,26.11079978942871,2.665210013219621e-05,0.037360601127147675,0.10401900112628937,3.586210004868917e-05,ZTF18accwjiu
2458447.9808333,2,693480835715,19.62190055847168,/ztf/archive/sci/2018/1125/480822/ztf_20181125480822_000521_zr_c15_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,6.93480835715015e+17,t,6.0,693,57,521,276.385009765625,541.676025390625,156.628927,15.3408605,17.182100296020508,0.05145600065588951,14.779999732971191,17.233400344848633,0.041200000792741776,2.6713900566101074,19.322999954223633,0.09000000357627869,6.216000080108643,0.3050000071525574,0.4094649851322174,0.05126899853348732,2.559999942779541,0.9829999804496765,276.385009765625,2.3884599208831787,1.0690799951553345,0.8029999732971191,0.7770000100135803,0.3136720061302185,0.3035160005092621,1.033460021018982,0.0,0.0,0.7733330130577087,1.0,17.236000061035156,0.05249999836087227,156.6296994,15.3407605,57.1318,t12_f5_c3,26.133100509643555,1.6222700651269406e-05,0.03042070008814335,0.11060599982738495,2.2078200345276855e-05,ZTF18accwjiu
2458440.0554167,2,685555411515,20.047300338745117,/ztf/archive/sci/2018/1117/555417/ztf_20181117555417_000572_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,6.85555411515015e+17,t,23.0,685,15,572,1887.0999755859375,2585.550048828125,156.6289437,15.340856,17.08880043029785,0.04148000106215477,45.88970184326172,17.056299209594727,0.03310000151395798,2.3753600120544434,19.434999465942383,0.1289999932050705,6.565000057220459,0.824999988079071,0.7093369960784912,-0.03248700127005577,1.7000000476837158,0.984000027179718,494.9490051269531,2.990959882736206,1.1844700574874878,0.574999988079071,0.5199999809265137,0.3382349908351898,0.3058820068836212,1.1057699918746948,2.0,0.0,0.6899999976158142,1.0,17.04450035095215,0.0414000004529953,156.6296058,15.3406459,37.9496,t12_f5_c3,25.928800582885742,1.7881999156088568e-05,0.030766399577260017,0.09478270262479782,2.4258100893348455e-05,ZTF18accwjiu
2458447.9817477,2,693481741515,19.547399520874023,/ztf/archive/sci/2018/1125/481748/ztf_20181125481748_000572_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,6.93481741515015e+17,t,36.0,693,15,572,1878.3699951171875,2581.830078125,156.6289522,15.3408627,17.163799285888672,0.04837900027632713,9.144729614257812,17.078899383544922,0.03779999911785126,2.370500087738037,19.434999465942383,0.1289999932050705,6.565000057220459,0.824999988079071,-0.4601399898529053,-0.08486700057983398,2.569999933242798,0.984000027179718,498.6709899902344,2.4684998989105225,1.0800700187683105,0.9139999747276306,0.8769999742507935,0.3556419909000397,0.34124499559402466,1.0421899557113647,0.0,0.0,0.7099999785423279,1.0,17.03350067138672,0.04600000008940697,156.6296058,15.3406459,48.3764,t12_f5_c3,26.11079978942871,2.665210013219621e-05,0.037360601127147675,0.10401900112628937,3.586210004868917e-05,ZTF18accwjiu
2458448.0403819,2,693540381515,19.514699935913086,/ztf/archive/sci/2018/1125/540382/ztf_20181125540382_000572_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,6.93540381515015e+17,t,41.0,693,15,572,1884.43994140625,2583.93994140625,156.628941,15.3408592,17.15559959411621,0.04383600130677223,8.855090141296387,17.233999252319336,0.04010000079870224,2.402630090713501,19.434999465942383,0.1289999932050705,6.565000057220459,0.824999988079071,0.19213999807834625,0.07839000225067139,2.7300000190734863,0.9940000176429749,496.56298828125,2.2807199954986572,1.1431000232696533,0.9229999780654907,0.9039999842643738,0.3380950093269348,0.33113598823547363,1.0210200548171997,0.0,0.0,0.6899999976158142,1.0,17.246200561523438,0.051500000059604645,156.6296058,15.3406459,53.3481,t12_f5_c3,26.129600524902344,2.2211999748833477e-05,0.034375499933958054,0.11013100296258926,2.9974600693094544e-05,ZTF18accwjiu
2458448.9696759,2,694469671515,19.458999633789062,/ztf/archive/sci/2018/1126/469676/ztf_20181126469676_000572_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,6.94469671515015e+17,t,38.0,694,15,572,1875.3199462890625,2562.85009765625,156.6289618,15.3408588,17.275400161743164,0.045673999935388565,5.422510147094727,17.298200607299805,0.04659999907016754,2.343369960784912,19.434999465942383,0.1289999932050705,6.565000057220459,0.824999988079071,0.39444100856781006,0.022846000269055367,2.559999942779541,0.984000027179718,517.64697265625,2.160749912261963,1.158210039138794,0.8650000095367432,0.8519999980926514,0.33789101243019104,0.33281299471855164,1.0152599811553955,0.0,0.0,0.7433329820632935,1.0,17.305500030517578,0.059700001031160355,156.6296058,15.3406459,44.4124,t12_f5_c3,26.11840057373047,2.8106900572311133e-05,0.03838200122117996,0.09903629869222641,3.7826499465154484e-05,ZTF18accwjiu
2458449.9565046,2,695456505715,19.39229965209961,/ztf/archive/sci/2018/1127/456493/ztf_20181127456493_000521_zr_c15_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,6.95456505715015e+17,t,3.0,695,57,521,272.7560119628906,528.02099609375,156.6289523,15.3408484,17.41200065612793,0.04934599995613098,1.9589099884033203,17.24799919128418,0.05000000074505806,2.579669952392578,19.322999954223633,0.09000000357627869,6.216000080108643,0.3050000071525574,-1.5087699890136719,-0.16395500302314758,2.809999942779541,0.9829999804496765,272.7560119628906,2.144289970397949,0.9894430041313171,0.9769999980926514,0.7979999780654907,0.3476870059967041,0.28398600220680237,1.224310040473938,1.0,0.0,0.6033329963684082,1.0,17.249099731445312,0.06379999965429306,156.6296994,15.3407605,37.5836,t12_f5_c3,26.093000411987305,2.2757199985790066e-05,0.036042600870132446,0.1017019972205162,3.090649988735095e-05,ZTF18accwjiu
2458461.9604977,1,707460495715,19.840900421142578,/ztf/archive/sci/2018/1209/460486/ztf_20181209460486_000521_zg_c15_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,7.07460495715015e+17,t,0.0,707,57,521,272.14801025390625,552.4500122070312,156.6289163,15.3408633,18.959199905395508,0.15761399269104004,2.720170021057129,18.896900177001953,0.14380000531673431,0.30008798837661743,19.822999954223633,0.04699999839067459,1.9639999866485596,0.1289999932050705,-0.2669990062713623,-0.06225299835205078,2.990000009536743,0.9769999980926514,272.14801025390625,0.9439650177955627,0.9923539757728577,0.7710000276565552,0.7580000162124634,0.257860004901886,0.2535119950771332,1.0171500444412231,7.0,0.0,0.613332986831665,0.9870740175247192,18.86009979248047,0.17730000615119934,156.6289786,15.3409226,17.5956,t12_f5_c3,25.713199615478516,3.3142900065286085e-05,0.04174460098147392,-0.10972700268030167,5.168489951756783e-05,ZTF18accwjiu
2458462.0411458,2,707541145715,20.1210994720459,/ztf/archive/sci/2018/1209/541134/ztf_20181209541134_000521_zr_c15_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,7.07541145715015e+17,t,4.0,707,57,521,269.60699462890625,555.6619873046875,156.6289578,15.3408547,17.8656005859375,0.05800199881196022,13.366900444030762,17.90169906616211,0.053700000047683716,2.564229965209961,19.322999954223633,0.09000000357627869,6.216000080108643,0.3050000071525574,0.10764899849891663,0.036104001104831696,2.140000104904175,0.996999979019165,269.60699462890625,2.2193799018859863,1.1883399486541748,0.699999988079071,0.6549999713897705,0.32710298895835876,0.30607500672340393,1.0686999559402466,2.0,0.0,0.8066669702529907,0.9975799918174744,17.92449951171875,0.06939999759197235,156.6296994,15.3407605,48.6928,t12_f5_c3,26.004600524902344,1.0490300155652221e-05,0.02449450083076954,0.10005199909210205,1.4272999578679446e-05,ZTF18accwjiu
2458449.9518056,2,695451801515,19.072200775146484,/ztf/archive/sci/2018/1127/451806/ztf_20181127451806_000572_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,6.95451801515015e+17,t,20.0,695,15,572,1874.280029296875,2567.669921875,156.6289406,15.3408611,17.362899780273438,0.03750700131058693,6.607920169830322,17.319799423217773,0.0868000015616417,2.4057199954986572,19.434999465942383,0.1289999932050705,6.565000057220459,0.824999988079071,4.259300231933594,-0.04312099888920784,1.840000033378601,0.9950000047683716,512.8319702148438,1.7523499727249146,1.224660038948059,0.6460000276565552,0.6079999804496765,0.3510870039463043,0.33043500781059265,1.0625,2.0,0.0,0.7300000190734863,0.9996100068092346,17.284700393676758,0.10779999941587448,156.6296058,15.3406459,31.1407,t12_f5_c3,25.88789939880371,2.4358399969059974e-05,0.035751599818468094,0.0969562977552414,3.2765801734058186e-05,ZTF18accwjiu
2458461.9810648,1,707481061515,20.162900924682617,/ztf/archive/sci/2018/1209/481042/ztf_20181209481042_000572_zg_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,7.07481061515015e+17,t,29.0,707,15,572,1881.280029296875,2591.9599609375,156.6289867,15.3408603,18.895299911499023,0.10850799828767776,2.059720039367676,18.875499725341797,0.09470000118017197,2.573960065841675,19.548999786376953,0.10499999672174454,6.611999988555908,0.38999998569488525,0.07001399993896484,-0.01982700079679489,4.690000057220459,0.9649999737739563,488.5409851074219,1.2874499559402466,0.7354850172996521,1.034000039100647,0.9470000267028809,0.22046899795532227,0.20191900432109833,1.0918699502944946,1.0,0.0,0.5133330225944519,1.0,18.853500366210938,0.11789999902248383,156.6297202,15.3407036,22.2032,t12_f5_c3,26.05929946899414,2.705959923332557e-05,0.03655970096588135,-0.12330599874258041,4.050890129292384e-05,ZTF18accwjiu
2458462.0406829,2,707540681515,20.208599090576172,/ztf/archive/sci/2018/1209/540683/ztf_20181209540683_000572_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,7.07540681515015e+17,t,24.0,707,15,572,1872.719970703125,2595.72998046875,156.6289342,15.3408593,17.837799072265625,0.045469000935554504,11.578100204467773,17.853700637817383,0.05249999836087227,2.4263501167297363,19.434999465942383,0.1289999932050705,6.565000057220459,0.824999988079071,-0.07433699816465378,0.01593800075352192,1.8600000143051147,0.9950000047683716,484.77099609375,2.3548600673675537,1.238319993019104,0.6370000243186951,0.6179999709129333,0.34247300028800964,0.3322579860687256,1.0307400226593018,2.0,0.0,0.8133329749107361,1.0,17.859500885009766,0.06679999828338623,156.6296058,15.3406459,52.1146,t12_f5_c3,25.992799758911133,1.592290027474519e-05,0.02910050004720688,0.09749080240726471,2.1473200831678696e-05,ZTF18accwjiu
2458464.9981829,1,710498185715,20.73110008239746,/ztf/archive/sci/2018/1212/498183/ztf_20181212498183_000521_zg_c15_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,7.10498185715015e+17,1,11.0,710,57,521,268.3890075683594,555.1400146484375,156.6289142,15.3408224,19.274499893188477,0.11980299651622772,2.1229000091552734,19.308399200439453,0.0997999981045723,0.43300700187683105,19.822999954223633,0.04699999839067459,1.9639999866485596,0.1289999932050705,0.014302999712526798,0.03386799991130829,2.680000066757202,0.9810000061988831,268.3890075683594,1.4227299690246582,1.1103099584579468,0.8289999961853027,0.7649999856948853,0.30932798981666565,0.28544801473617554,1.0836600065231323,3.0,0.0,0.7200000286102295,1.0,19.407800674438477,0.13830000162124634,156.6289786,15.3409226,19.2722,t12_f5_c3,26.3125,1.7384900274919346e-05,0.031525399535894394,-0.10126399993896484,2.3896500351838768e-05,ZTF18accwjiu
2458464.9977315,1,710497731515,20.715200424194336,/ztf/archive/sci/2018/1212/497720/ztf_20181212497720_000572_zg_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,7.10497731515015e+17,1,45.0,710,15,572,1869.5799560546875,2582.02001953125,156.6289643,15.3408677,19.037099838256836,0.096390001475811,3.476680040359497,19.1112003326416,0.08829999715089798,2.656790018081665,19.548999786376953,0.10499999672174454,6.611999988555908,0.38999998569488525,0.3786979913711548,0.07408399879932404,2.869999885559082,0.9810000061988831,498.47900390625,1.6039799451828003,1.0105899572372437,0.7900000214576721,0.7110000252723694,0.2752610146999359,0.24773499369621277,1.111109972000122,4.0,0.0,0.636667013168335,0.9852210283279419,19.069499969482422,0.10779999941587448,156.6297202,15.3407036,28.2126,t12_f5_c3,26.277099609375,1.581109972903505e-05,0.028920099139213562,-0.09231679886579514,2.1400699552032165e-05,ZTF18accwjiu
2458461.9604977,1,707460495715,19.840900421142578,/ztf/archive/sci/2018/1209/460486/ztf_20181209460486_000521_zg_c15_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,7.07460495715015e+17,1,0.0,707,57,521,272.14801025390625,552.4500122070312,156.6289163,15.3408633,18.959199905395508,0.15761399269104004,2.720170021057129,18.896900177001953,0.14380000531673431,0.30008798837661743,19.822999954223633,0.04699999839067459,1.9639999866485596,0.1289999932050705,-0.2669990062713623,-0.06225299835205078,2.990000009536743,0.9769999980926514,272.14801025390625,0.9439650177955627,0.9923539757728577,0.7710000276565552,0.7580000162124634,0.257860004901886,0.2535119950771332,1.0171500444412231,7.0,0.0,0.613332986831665,0.9870740175247192,18.86009979248047,0.17730000615119934,156.6289786,15.3409226,17.5956,t12_f5_c3,25.713199615478516,3.3142900065286085e-05,0.04174460098147392,-0.10972700268030167,5.168489951756783e-05,ZTF18accwjiu
2458461.9810648,1,707481061515,20.162900924682617,/ztf/archive/sci/2018/1209/481042/ztf_20181209481042_000572_zg_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,7.07481061515015e+17,1,29.0,707,15,572,1881.280029296875,2591.9599609375,156.6289867,15.3408603,18.895299911499023,0.10850799828767776,2.059720039367676,18.875499725341797,0.09470000118017197,2.573960065841675,19.548999786376953,0.10499999672174454,6.611999988555908,0.38999998569488525,0.07001399993896484,-0.01982700079679489,4.690000057220459,0.9649999737739563,488.5409851074219,1.2874499559402466,0.7354850172996521,1.034000039100647,0.9470000267028809,0.22046899795532227,0.20191900432109833,1.0918699502944946,1.0,0.0,0.5133330225944519,1.0,18.853500366210938,0.11789999902248383,156.6297202,15.3407036,22.2032,t12_f5_c3,26.05929946899414,2.705959923332557e-05,0.03655970096588135,-0.12330599874258041,4.050890129292384e-05,ZTF18accwjiu
2458464.9977315,1,710497731515,20.715200424194336,/ztf/archive/sci/2018/1212/497720/ztf_20181212497720_000572_zg_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,7.10497731515015e+17,t,45.0,710,15,572,1869.5799560546875,2582.02001953125,156.6289643,15.3408677,19.037099838256836,0.096390001475811,3.476680040359497,19.1112003326416,0.08829999715089798,2.656790018081665,19.548999786376953,0.10499999672174454,6.611999988555908,0.38999998569488525,0.3786979913711548,0.07408399879932404,2.869999885559082,0.9810000061988831,498.47900390625,1.6039799451828003,1.0105899572372437,0.7900000214576721,0.7110000252723694,0.2752610146999359,0.24773499369621277,1.111109972000122,4.0,0.0,0.636667013168335,0.9852210283279419,19.069499969482422,0.10779999941587448,156.6297202,15.3407036,28.2126,t12_f5_c3,26.277099609375,1.581109972903505e-05,0.028920099139213562,-0.09231679886579514,2.1400699552032165e-05,ZTF18accwjiu
2458465.042662,2,710542661515,20.552099227905273,/ztf/archive/sci/2018/1212/542662/ztf_20181212542662_000572_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,7.10542661515015e+17,t,38.0,710,15,572,1864.949951171875,2585.4599609375,156.6289401,15.3408593,17.940799713134766,0.04952999949455261,17.780399322509766,18.016799926757812,0.04569999873638153,2.406209945678711,19.434999465942383,0.1289999932050705,6.565000057220459,0.824999988079071,0.5542719960212708,0.07597699761390686,1.899999976158142,0.9829999804496765,495.0450134277344,2.5353400707244873,1.2351200580596924,0.6570000052452087,0.6320000290870667,0.34578898549079895,0.33263200521469116,1.0395599603652954,2.0,0.0,0.8033329844474792,1.0,18.030500411987305,0.05829999968409538,156.6296058,15.3406459,52.5396,t12_f5_c3,26.155799865722656,1.3121099982527085e-05,0.02620670013129711,0.1008789986371994,1.7614700482226908e-05,ZTF18accwjiu
2458467.975162,1,713475161515,19.242599487304688,/ztf/archive/sci/2018/1215/475150/ztf_20181215475150_000572_zg_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,713,15,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t12_f5_c3,24.70639991760254,4.7914101742208004e-05,0.04327460005879402,-0.036227498203516006,8.529549813829362e-05,ZTF18accwjiu
2458468.999537,2,714499531515,20.5669002532959,/ztf/archive/sci/2018/1216/499525/ztf_20181216499525_000572_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,7.14499531515015e+17,t,47.0,714,15,572,1887.969970703125,2549.239990234375,156.6289335,15.3408695,18.207700729370117,0.04905899986624718,4.662590026855469,18.244600296020508,0.057100001722574234,2.4390599727630615,19.434999465942383,0.1289999932050705,6.565000057220459,0.824999988079071,0.47157400846481323,0.036920998245477676,1.7599999904632568,0.9829999804496765,531.2650146484375,2.3222599029541016,1.2755399942398071,0.6370000243186951,0.597000002861023,0.36193200945854187,0.3392049968242645,1.0670000314712524,1.0,0.0,0.8533329963684082,1.0,18.312299728393555,0.07689999788999557,156.6296058,15.3406459,38.1928,t12_f5_c3,26.149700164794922,1.2229599633428734e-05,0.025687899440526962,0.0989191010594368,1.64222001330927e-05,ZTF18accwjiu
2458464.9981829,1,710498185715,20.73110008239746,/ztf/archive/sci/2018/1212/498183/ztf_20181212498183_000521_zg_c15_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,7.10498185715015e+17,t,11.0,710,57,521,268.3890075683594,555.1400146484375,156.6289142,15.3408224,19.274499893188477,0.11980299651622772,2.1229000091552734,19.308399200439453,0.0997999981045723,0.43300700187683105,19.822999954223633,0.04699999839067459,1.9639999866485596,0.1289999932050705,0.014302999712526798,0.03386799991130829,2.680000066757202,0.9810000061988831,268.3890075683594,1.4227299690246582,1.1103099584579468,0.8289999961853027,0.7649999856948853,0.30932798981666565,0.28544801473617554,1.0836600065231323,3.0,0.0,0.7200000286102295,1.0,19.407800674438477,0.13830000162124634,156.6289786,15.3409226,19.2722,t12_f5_c3,26.3125,1.7384900274919346e-05,0.031525399535894394,-0.10126399993896484,2.3896500351838768e-05,ZTF18accwjiu
2458465.0422106,2,710542215715,20.594600677490234,/ztf/archive/sci/2018/1212/542199/ztf_20181212542199_000521_zr_c15_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,7.10542215715015e+17,t,7.0,710,57,521,262.9320068359375,556.3350219726562,156.6289497,15.3408781,17.905799865722656,0.055918000638484955,10.378000259399414,17.952299118041992,0.04050000011920929,2.604249954223633,19.322999954223633,0.09000000357627869,6.216000080108643,0.3050000071525574,-0.045729998499155045,0.04654200002551079,1.899999976158142,0.9829999804496765,262.9320068359375,2.6422901153564453,1.2837400436401367,0.6690000295639038,0.6610000133514404,0.3521049916744232,0.3478949964046478,1.0120999813079834,4.0,0.0,0.7599999904632568,0.9976109862327576,17.958999633789062,0.05119999870657921,156.6296994,15.3407605,52.3278,t12_f5_c3,26.146799087524414,7.92325045040343e-06,0.021348999813199043,0.10874100029468536,1.0787999599415343e-05,ZTF18accwjiu
2458467.9989352,1,713498935715,16.883800506591797,/ztf/archive/sci/2018/1215/498924/ztf_20181215498924_000521_zg_c15_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,,,,713,57,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t12_f5_c3,22.63409996032715,0.0027034799568355083,0.0890112966299057,-0.02389400079846382,0.008259999565780163,ZTF18accwjiu
2458472.0236921,2,717523691515,20.18549919128418,/ztf/archive/sci/2018/1219/523681/ztf_20181219523681_000572_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,7.17523691515015e+17,t,32.0,717,15,572,1879.800048828125,2586.239990234375,156.6289744,15.340836,18.482999801635742,0.07567500323057175,2.161710023880005,18.33370018005371,0.06700000166893005,2.2688701152801514,19.434999465942383,0.1289999932050705,6.565000057220459,0.824999988079071,0.044077999889850616,-0.14933599531650543,3.4200000762939453,0.9829999804496765,494.2590026855469,1.851789951324463,0.8442419767379761,1.0670000314712524,0.8960000276565552,0.3119879961013794,0.2619880139827728,1.190850019454956,0.0,0.0,0.5566669702529907,1.0,18.327600479125977,0.08470000326633453,156.6296058,15.3406459,23.3051,t12_f5_c3,26.145000457763672,1.8037699192063883e-05,0.0308998990803957,0.11532299965620041,2.4374599888687953e-05,ZTF18accwjiu
2458474.9768866,2,720476881515,19.54400062561035,/ztf/archive/sci/2018/1222/476875/ztf_20181222476875_000572_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,7.20476881515015e+17,t,23.0,720,15,572,1890.3800048828125,2577.820068359375,156.6289204,15.3408833,18.657899856567383,0.08114700019359589,1.7691800594329834,18.663700103759766,0.16930000483989716,2.497730016708374,19.434999465942383,0.1289999932050705,6.565000057220459,0.824999988079071,-0.2337370067834854,0.005816000048071146,2.509999990463257,0.9829999804496765,502.6789855957031,0.8802639842033386,1.0337400436401367,0.7630000114440918,0.7139999866485596,0.30398398637771606,0.28446200489997864,1.0686299800872803,2.0,0.0,0.7933329939842224,1.0,18.369800567626953,0.16590000689029694,156.6296058,15.3406459,17.7322,t12_f5_c3,26.164899826049805,1.815329960663803e-05,0.031018100678920746,0.0927530974149704,2.4405899239354767e-05,ZTF18accwjiu
2458474.9764236,2,720476425715,19.57699966430664,/ztf/archive/sci/2018/1222/476424/ztf_20181222476424_000521_zr_c15_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,7.20476425715015e+17,t,3.0,720,57,521,285.84100341796875,537.8519897460938,156.6289475,15.3408445,18.60810089111328,0.09503500163555145,1.7228100299835205,18.592599868774414,0.15109999477863312,2.594899892807007,19.322999954223633,0.09000000357627869,6.216000080108643,0.3050000071525574,-0.7172899842262268,-0.015526999719440937,3.2300000190734863,0.9829999804496765,285.84100341796875,0.9844430088996887,0.8189809918403625,0.828000009059906,0.7549999952316284,0.25634700059890747,0.2337460070848465,1.096690058708191,1.0,0.0,0.7466670274734497,1.0,18.55500030517578,0.18729999661445618,156.6296994,15.3407605,19.9912,t12_f5_c3,26.175100326538086,1.582689947099425e-05,0.03002760000526905,0.100211001932621,2.154749927285593e-05,ZTF18accwjiu
