jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,rbversion,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,obj_id
2458372.7628704,1,618262872815,20.313100814819336,/ztf/archive/sci/2018/0911/262859/ztf_20180911262859_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458373.6285764,2,619128572815,20.374300003051758,/ztf/archive/sci/2018/0912/128553/ztf_20180912128553_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458373.6528704,2,619152872815,20.476699829101562,/ztf/archive/sci/2018/0912/152859/ztf_20180912152859_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458373.681794,2,619181792815,20.575300216674805,/ztf/archive/sci/2018/0912/181771/ztf_20180912181771_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.19181792815015e+17,t,8.0,619.0,28.0,762.0,2996.22998046875,1305.56005859375,249.5265944,47.2034532,20.13759994506836,0.18420499563217163,1.005579948425293,20.010299682617188,0.2535000145435333,0.6862009763717651,17.667999267578125,0.07599999755620956,5.8470001220703125,0.4740000069141388,0.36650100350379944,-0.12730400264263153,1.2577999830245972,0.4050000011920929,76.27410125732422,0.564969003200531,2.0,0.7310000061988831,0.656000018119812,0.5811750292778015,0.5215470194816589,1.1143300533294678,4.0,0.0,0.8399999737739563,0.9448239803314209,19.717500686645508,0.24089999496936798,249.5264991,47.2036382,5.44336,,,,,,ZTF18abrzzyk
2458373.7021528,1,619202152815,20.570100784301758,/ztf/archive/sci/2018/0912/202153/ztf_20180912202153_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.19202152815015e+17,t,16.0,619.0,28.0,762.0,2996.330078125,1295.3399658203125,249.5263985,47.2034205,20.2322998046875,0.24289700388908386,1.423799991607666,20.154300689697266,0.24650000035762787,0.6318219900131226,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,-0.027168000116944313,-0.07800000160932541,1.909999966621399,0.5720000267028809,76.17440032958984,0.4157629907131195,1.5151100158691406,1.062000036239624,0.8500000238418579,0.556020975112915,0.4450260102748871,1.2494100332260132,5.0,0.0,0.7233330011367798,0.9450560212135315,20.243900299072266,0.335099995136261,249.5264494,47.2035951,7.09056,,,,,,ZTF18abrzzyk
2458373.7217477,1,619221742815,20.462099075317383,/ztf/archive/sci/2018/0912/221736/ztf_20180912221736_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458373.7365625,1,619236562815,20.358999252319336,/ztf/archive/sci/2018/0912/236562/ztf_20180912236562_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458374.6335301,2,620133532815,20.733999252319336,/ztf/archive/sci/2018/0913/133507/ztf_20180913133507_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458374.6344444,2,620134442815,20.655500411987305,/ztf/archive/sci/2018/0913/134444/ztf_20180913134444_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458374.6593519,2,620159352815,20.467599868774414,/ztf/archive/sci/2018/0913/159340/ztf_20180913159340_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458374.6841435,2,620184142815,20.474199295043945,/ztf/archive/sci/2018/0913/184051/ztf_20180913184051_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.20184142815015e+17,1,37.0,620.0,28.0,762.0,2995.139892578125,1317.0,249.5266781,47.2034023,20.276199340820312,0.27566099166870117,1.4893200397491455,20.28890037536621,0.3513999879360199,0.9499940276145935,17.667999267578125,0.07599999755620956,5.8470001220703125,0.4740000069141388,0.2813499867916107,0.012687000446021557,1.2640600204467773,0.7170000076293945,77.35659790039062,0.18529100716114044,2.0,0.9940000176429749,0.6439999938011169,0.7863569855690002,0.5094709992408752,1.5434800386428833,8.0,0.0,0.7266669869422913,0.9568920135498047,20.399099349975586,0.48570001125335693,249.5264991,47.2036382,5.3447,,,,,,ZTF18abrzzyk
2458374.6990394,1,620199032815,20.619600296020508,/ztf/archive/sci/2018/0913/199028/ztf_20180913199028_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,6.20199032815015e+17,1,17.0,620.0,28.0,762.0,2995.760009765625,1313.8599853515625,249.5266097,47.2035556,20.499500274658203,0.30070799589157104,0.7966499924659729,20.105600357055664,0.24240000545978546,0.40761899948120117,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.022801000624895096,-0.39385101199150085,1.340440034866333,0.7250000238418579,76.7384033203125,0.513966977596283,2.0,0.8479999899864197,0.5440000295639038,0.6326280236244202,0.4058369994163513,1.5588200092315674,6.0,0.0,0.6933330297470093,0.9177150130271912,20.022499084472656,0.2815999984741211,249.5264494,47.2035951,5.45301,,,,,,ZTF18abrzzyk
2458374.6999537,1,620199952815,20.697500228881836,/ztf/archive/sci/2018/0913/199942/ztf_20180913199942_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.20199952815015e+17,1,25.0,620.0,28.0,762.0,2995.919921875,1313.25,249.5264071,47.2034938,20.310199737548828,0.22116400301456451,1.209689974784851,20.355300903320312,0.2978000044822693,0.38058701157569885,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.41347798705101013,0.045054998248815536,2.2799999713897705,0.6660000085830688,76.5790023803711,0.3422130048274994,1.1229699850082397,0.9010000228881836,0.7770000100135803,0.3951750099658966,0.34078899025917053,1.1595900058746338,4.0,0.0,0.786666989326477,0.9986839890480042,20.490800857543945,0.4226999878883362,249.5264494,47.2035951,6.76167,,,,,,ZTF18abrzzyk
2458374.6841435,2,620184142815,20.474199295043945,/ztf/archive/sci/2018/0913/184051/ztf_20180913184051_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.20184142815015e+17,t,37.0,620.0,28.0,762.0,2995.139892578125,1317.0,249.5266781,47.2034023,20.276199340820312,0.27566099166870117,1.4893200397491455,20.28890037536621,0.3513999879360199,0.9499940276145935,17.667999267578125,0.07599999755620956,5.8470001220703125,0.4740000069141388,0.2813499867916107,0.012687000446021557,1.2640600204467773,0.7170000076293945,77.35659790039062,0.18529100716114044,2.0,0.9940000176429749,0.6439999938011169,0.7863569855690002,0.5094709992408752,1.5434800386428833,8.0,0.0,0.7266669869422913,0.9568920135498047,20.399099349975586,0.48570001125335693,249.5264991,47.2036382,5.3447,,,,,,ZTF18abrzzyk
2458374.6990394,1,620199032815,20.619600296020508,/ztf/archive/sci/2018/0913/199028/ztf_20180913199028_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,6.20199032815015e+17,t,17.0,620.0,28.0,762.0,2995.760009765625,1313.8599853515625,249.5266097,47.2035556,20.499500274658203,0.30070799589157104,0.7966499924659729,20.105600357055664,0.24240000545978546,0.40761899948120117,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.022801000624895096,-0.39385101199150085,1.340440034866333,0.7250000238418579,76.7384033203125,0.513966977596283,2.0,0.8479999899864197,0.5440000295639038,0.6326280236244202,0.4058369994163513,1.5588200092315674,6.0,0.0,0.6933330297470093,0.9177150130271912,20.022499084472656,0.2815999984741211,249.5264494,47.2035951,5.45301,,,,,,ZTF18abrzzyk
2458374.6999537,1,620199952815,20.697500228881836,/ztf/archive/sci/2018/0913/199942/ztf_20180913199942_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.20199952815015e+17,t,25.0,620.0,28.0,762.0,2995.919921875,1313.25,249.5264071,47.2034938,20.310199737548828,0.22116400301456451,1.209689974784851,20.355300903320312,0.2978000044822693,0.38058701157569885,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.41347798705101013,0.045054998248815536,2.2799999713897705,0.6660000085830688,76.5790023803711,0.3422130048274994,1.1229699850082397,0.9010000228881836,0.7770000100135803,0.3951750099658966,0.34078899025917053,1.1595900058746338,4.0,0.0,0.786666989326477,0.9986839890480042,20.490800857543945,0.4226999878883362,249.5264494,47.2035951,6.76167,,,,,,ZTF18abrzzyk
2458374.7185648,1,620218562815,20.613800048828125,/ztf/archive/sci/2018/0913/218553/ztf_20180913218553_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.20218562815015e+17,t,15.0,620.0,28.0,762.0,2994.840087890625,1303.1700439453125,249.5265675,47.2036147,20.165599822998047,0.17037799954414368,1.3617199659347534,19.771499633789062,0.18539999425411224,0.29345300793647766,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.5061200261116028,-0.3940590023994446,3.869999885559082,0.9660000205039978,77.66100311279297,0.8423320055007935,0.6698319911956787,0.7639999985694885,0.7390000224113464,0.19741599261760712,0.1909559965133667,1.0338300466537476,4.0,0.0,0.6499999761581421,0.997223973274231,19.67650032043457,0.21299999952316284,249.5264494,47.2035951,7.19871,,,,,,ZTF18abrzzyk
2458374.7433565,1,620243352815,20.443500518798828,/ztf/archive/sci/2018/0913/243345/ztf_20180913243345_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.20243352815015e+17,t,10.0,620.0,28.0,762.0,2994.7099609375,1284.260009765625,249.5265961,47.2035616,20.1117000579834,0.2176779955625534,1.460170030593872,20.20949935913086,0.30889999866485596,0.37606099247932434,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.3009760081768036,0.09779399633407593,2.5299999713897705,0.7839999794960022,77.79239654541016,0.2339870035648346,1.057770013809204,0.7639999985694885,0.6840000152587891,0.3019759953022003,0.2703559994697571,1.116960048675537,7.0,0.0,0.7966669797897339,0.8156539797782898,20.042200088500977,0.33410000801086426,249.5264494,47.2035951,7.25682,,,,,,ZTF18abrzzyk
2458375.6762384,2,621176232815,20.50309944152832,/ztf/archive/sci/2018/0914/176238/ztf_20180914176238_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458375.7003935,2,621200392815,20.478099822998047,/ztf/archive/sci/2018/0914/200382/ztf_20180914200382_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458375.7149537,1,621214952815,20.635900497436523,/ztf/archive/sci/2018/0914/214942/ztf_20180914214942_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.21214952815015e+17,t,10.0,621.0,28.0,762.0,2993.360107421875,1278.219970703125,249.5265278,47.2035933,20.231000900268555,0.20488299429416656,0.9935500025749207,20.07550048828125,0.2467000037431717,0.18571999669075012,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.5256509780883789,-0.15547700226306915,2.3499999046325684,0.9490000009536743,79.13729858398438,0.5603960156440735,1.0704599618911743,1.0470000505447388,0.9070000052452087,0.4455319941043854,0.3859570026397705,1.154360055923462,4.0,0.0,0.7466670274734497,0.9990130066871643,20.40570068359375,0.41920000314712524,249.5264494,47.2035951,6.66204,,,,,,ZTF18abrzzyk
2458375.738588,1,621238582815,20.536500930786133,/ztf/archive/sci/2018/0914/238588/ztf_20180914238588_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.21238582815015e+17,t,7.0,621.0,28.0,762.0,2992.159912109375,1263.6700439453125,249.5264389,47.2035547,20.2091007232666,0.1850609928369522,1.244420051574707,20.704099655151367,0.47530001401901245,0.14625999331474304,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.6837430000305176,0.4949899911880493,1.6299999952316284,0.7609999775886536,80.34300231933594,-0.16755299270153046,1.5448499917984009,0.6840000152587891,0.6320000290870667,0.4196319878101349,0.3877300024032593,1.0822800397872925,4.0,0.0,0.8066669702529907,0.9320600032806396,20.778799057006836,0.6420000195503235,249.5264494,47.2035951,6.4452,,,,,,ZTF18abrzzyk
2458375.7913889,1,621291382815,20.120899200439453,/ztf/archive/sci/2018/0914/291389/ztf_20180914291389_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.21291382815015e+17,t,6.0,621.0,28.0,762.0,2984.389892578125,1226.300048828125,249.5265412,47.2034877,19.910400390625,0.21601499617099762,1.332859992980957,19.63960075378418,0.2554999887943268,0.44158801436424255,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.997626006603241,-0.27080801129341125,2.9100000858306885,0.7710000276565552,88.11080169677734,0.4813480079174042,0.867048978805542,0.996999979019165,0.8389999866485596,0.34261199831962585,0.288316011428833,1.1883200407028198,3.0,0.0,0.7433329820632935,0.986329972743988,19.789600372314453,0.3723999857902527,249.5264494,47.2035951,6.66224,,,,,,ZTF18abrzzyk
2458376.6635648,2,622163562815,20.534099578857422,/ztf/archive/sci/2018/0915/163553/ztf_20180915163553_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458376.6748264,2,622174822815,20.502399444580078,/ztf/archive/sci/2018/0915/174815/ztf_20180915174815_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458375.7149537,1,621214952815,20.635900497436523,/ztf/archive/sci/2018/0914/214942/ztf_20180914214942_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.21214952815015e+17,1,10.0,621.0,28.0,762.0,2993.360107421875,1278.219970703125,249.5265278,47.2035933,20.231000900268555,0.20488299429416656,0.9935500025749207,20.07550048828125,0.2467000037431717,0.18571999669075012,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.5256509780883789,-0.15547700226306915,2.3499999046325684,0.9490000009536743,79.13729858398438,0.5603960156440735,1.0704599618911743,1.0470000505447388,0.9070000052452087,0.4455319941043854,0.3859570026397705,1.154360055923462,4.0,0.0,0.7466670274734497,0.9990130066871643,20.40570068359375,0.41920000314712524,249.5264494,47.2035951,6.66204,,,,,,ZTF18abrzzyk
2458375.738588,1,621238582815,20.536500930786133,/ztf/archive/sci/2018/0914/238588/ztf_20180914238588_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.21238582815015e+17,1,7.0,621.0,28.0,762.0,2992.159912109375,1263.6700439453125,249.5264389,47.2035547,20.2091007232666,0.1850609928369522,1.244420051574707,20.704099655151367,0.47530001401901245,0.14625999331474304,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.6837430000305176,0.4949899911880493,1.6299999952316284,0.7609999775886536,80.34300231933594,-0.16755299270153046,1.5448499917984009,0.6840000152587891,0.6320000290870667,0.4196319878101349,0.3877300024032593,1.0822800397872925,4.0,0.0,0.8066669702529907,0.9320600032806396,20.778799057006836,0.6420000195503235,249.5264494,47.2035951,6.4452,,,,,,ZTF18abrzzyk
2458376.6956134,2,622195612815,20.37579917907715,/ztf/archive/sci/2018/0915/195613/ztf_20180915195613_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.22195612815015e+17,t,6.0,622.0,28.0,762.0,2995.969970703125,1289.77001953125,249.5265578,47.2034176,20.006099700927734,0.1692589968442917,1.3552800416946411,19.83340072631836,0.2615000009536743,0.7969300150871277,17.667999267578125,0.07599999755620956,5.8470001220703125,0.4740000069141388,0.22119300067424774,-0.17272800207138062,1.2026100158691406,0.5379999876022339,76.52799987792969,0.5423709750175476,2.0,0.7369999885559082,0.6830000281333923,0.6128349900245667,0.5679320096969604,1.0790599584579468,6.0,0.0,0.8799999952316284,0.993457019329071,19.92620086669922,0.35760000348091125,249.5264991,47.2036382,6.24582,,,,,,ZTF18abrzzyk
2458376.7268287,1,622226822815,20.486799240112305,/ztf/archive/sci/2018/0915/226829/ztf_20180915226829_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.22226822815015e+17,t,13.0,622.0,28.0,762.0,2993.070068359375,1268.8399658203125,249.5264482,47.2035592,20.3705997467041,0.2323939949274063,1.337380051612854,21.128000259399414,0.7305999994277954,0.1379610002040863,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.6540049910545349,0.7574170231819153,1.2577999830245972,0.6660000085830688,79.43280029296875,-0.6411809921264648,2.0,0.6460000276565552,0.5709999799728394,0.5135970115661621,0.45396900177001953,1.131350040435791,10.0,0.0,0.75,0.845990002155304,21.023799896240234,0.8392000198364258,249.5264494,47.2035951,6.2626,,,,,,ZTF18abrzzyk
2458376.744213,1,622244212815,20.287500381469727,/ztf/archive/sci/2018/0915/244201/ztf_20180915244201_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458377.6371875,2,623137182815,20.55120086669922,/ztf/archive/sci/2018/0916/137164/ztf_20180916137164_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458377.6621181,2,623162112815,20.5221004486084,/ztf/archive/sci/2018/0916/162095/ztf_20180916162095_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458377.6630324,2,623163032815,20.467500686645508,/ztf/archive/sci/2018/0916/163021/ztf_20180916163021_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458377.6808333,2,623180832815,20.442100524902344,/ztf/archive/sci/2018/0916/180833/ztf_20180916180833_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458377.7024421,1,623202442815,20.391399383544922,/ztf/archive/sci/2018/0916/202442/ztf_20180916202442_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458377.7033565,1,623203352815,20.37380027770996,/ztf/archive/sci/2018/0916/203356/ztf_20180916203356_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458377.716088,1,623216082815,20.346799850463867,/ztf/archive/sci/2018/0916/216088/ztf_20180916216088_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.23216082815015e+17,t,15.0,623.0,28.0,762.0,2993.10009765625,1277.2099609375,249.5263972,47.2035474,20.314199447631836,0.25810301303863525,1.0039600133895874,20.129100799560547,0.33379998803138733,0.2216009944677353,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,1.0198800563812256,-0.1851229965686798,1.2362699508666992,0.7179999947547913,79.39620208740234,0.21773900091648102,2.0,0.5770000219345093,0.4950000047683716,0.46672600507736206,0.40039700269699097,1.16566002368927,9.0,0.0,0.7033330202102661,0.8719580173492432,19.607200622558594,0.2623000144958496,249.5264494,47.2035951,5.96163,,,,,,ZTF18abrzzyk
2458377.7463194,1,623246312815,20.148799896240234,/ztf/archive/sci/2018/0916/246319/ztf_20180916246319_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.23246312815015e+17,t,7.0,623.0,28.0,762.0,2991.530029296875,1253.8199462890625,249.5265649,47.2036081,20.265199661254883,0.26374301314353943,1.0870699882507324,20.01580047607422,0.3296999931335449,0.2811560034751892,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.9929689764976501,-0.24939300119876862,1.3486599922180176,0.7770000100135803,80.97450256347656,0.13300399482250214,2.0,0.9430000185966492,0.7789999842643738,0.6992120146751404,0.5776100158691406,1.2105300426483154,6.0,0.0,0.7799999713897705,0.9059249758720398,20.130399703979492,0.46480000019073486,249.5264494,47.2035951,5.6425,,,,,,ZTF18abrzzyk
2458378.6377083,2,624137702815,20.56529998779297,/ztf/archive/sci/2018/0917/137708/ztf_20180917137708_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.24137702815015e+17,1,7.0,624.0,28.0,762.0,2993.7900390625,1313.719970703125,249.52661,47.2034837,20.106800079345703,0.18028900027275085,1.4693900346755981,19.853200912475586,0.24120000004768372,0.6081699728965759,17.667999267578125,0.07599999755620956,5.8470001220703125,0.4740000069141388,0.6257100105285645,-0.25363999605178833,1.1336699724197388,0.6380000114440918,78.71440124511719,0.7120869755744934,2.0,0.7170000076293945,0.6539999842643738,0.6324560046195984,0.5768849849700928,1.0963300466537476,5.0,0.0,0.786666989326477,0.9276319742202759,20.188199996948242,0.4097000062465668,249.5264991,47.2036382,5.23321,,,,,,ZTF18abrzzyk
2458378.6566551,1,624156652815,20.536500930786133,/ztf/archive/sci/2018/0917/156632/ztf_20180917156632_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.24156652815015e+17,1,18.0,624.0,28.0,762.0,2992.570068359375,1307.489990234375,249.5264349,47.2035151,20.315399169921875,0.25204700231552124,1.844480037689209,19.859500885009766,0.22949999570846558,0.285957008600235,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,-0.008902999572455883,-0.4558829963207245,2.3399999141693115,0.953000009059906,79.92520141601562,0.6770349740982056,1.0177199840545654,0.6859999895095825,0.578000009059906,0.2931619882583618,0.24700899422168732,1.1868499517440796,9.0,0.0,0.5899999737739563,0.7890779972076416,19.95989990234375,0.31769999861717224,249.5264494,47.2035951,7.14939,,,,,,ZTF18abrzzyk
2458378.6839815,1,624183982815,20.43779945373535,/ztf/archive/sci/2018/0917/183981/ztf_20180917183981_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,6.24183982815015e+17,1,17.0,624.0,28.0,762.0,2994.320068359375,1289.050048828125,249.5263668,47.203575,20.35420036315918,0.2274640053510666,1.1671899557113647,20.700000762939453,0.527899980545044,0.22073200345039368,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.4867100119590759,0.345784991979599,1.2169599533081055,0.9670000076293945,78.18049621582031,-0.26222801208496094,2.0,0.5770000219345093,0.5370000004768372,0.4741309881210327,0.44126200675964355,1.074489951133728,6.0,0.0,0.8433330059051514,0.9464280009269714,20.63170051574707,0.6284999847412109,249.5264494,47.2035951,5.81072,,,,,,ZTF18abrzzyk
2458331.6995255,2,577199522815,20.742599487304688,/ztf/archive/sci/2018/0801/199514/ztf_20180801199514_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458331.7153472,2,577215342815,20.699800491333008,/ztf/archive/sci/2018/0801/215336/ztf_20180801215336_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458331.7459722,1,577245972815,20.35580062866211,/ztf/archive/sci/2018/0801/245938/ztf_20180801245938_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458331.7468981,1,577246892815,20.343900680541992,/ztf/archive/sci/2018/0801/246887/ztf_20180801246887_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458331.7621296,1,577262122815,19.98979949951172,/ztf/archive/sci/2018/0801/262118/ztf_20180801262118_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458331.7825463,1,577282542815,20.141599655151367,/ztf/archive/sci/2018/0801/282512/ztf_20180801282512_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458332.6875579,1,578187552815,20.87179946899414,/ztf/archive/sci/2018/0802/187546/ztf_20180802187546_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458332.699919,1,578199912815,20.87700080871582,/ztf/archive/sci/2018/0802/199907/ztf_20180802199907_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
2458332.719375,1,578219372815,20.8789005279541,/ztf/archive/sci/2018/0802/219363/ztf_20180802219363_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abrzzyk
